Chromosome,Start,End,peak_id
chr8,58392673,58393174,303485
chr8,58395218,58395719,303486
chr8,58396652,58397153,303487
chr8,58397835,58398336,303488
chr8,58405176,58405677,303489
chr8,58411121,58411622,303490
chr8,58411751,58412252,303491
chr8,58419612,58420113,303492
chr8,58421324,58421825,303493
chr8,58422774,58423275,303494
chr8,58459562,58460063,303495
chr8,58484500,58485001,303496
chr8,58513170,58513671,303497
chr8,58524687,58525188,303498
chr8,58532679,58533180,303499
chr8,58534762,58535263,303500
chr8,58541112,58541613,303501
chr8,58542854,58543355,303502
chr8,58545662,58546163,303503
chr8,58552967,58553468,303504
chr8,58553895,58554396,303505
chr8,58560107,58560608,303506
chr8,58562703,58563204,303507
chr8,58563766,58564267,303508
chr8,58566713,58567214,303509
chr8,58568435,58568936,303510
chr8,58573524,58574025,303511
chr8,58578555,58579056,303512
chr8,58579649,58580150,303513
chr8,58580845,58581346,303514
chr8,58583570,58584071,303515
chr8,58594621,58595122,303516
chr8,58595892,58596393,303517
chr8,58596853,58597354,303518
chr8,58608492,58608993,303519
chr8,58616421,58616922,303520
chr8,58620034,58620535,303521
chr8,58625762,58626263,303522
chr8,58629961,58630462,303523
chr8,58632015,58632516,303524
chr8,58641278,58641779,303525
chr8,58642222,58642723,303526
chr8,58645013,58645514,303527
chr8,58647850,58648351,303528
chr8,58647344,58647845,303529
chr8,58649649,58650150,303530
chr8,58650669,58651170,303531
chr8,58651401,58651902,303532
chr8,58657841,58658342,303533
chr8,58659525,58660026,303534
chr8,58659002,58659503,303535
chr8,58660104,58660605,303536
chr8,58658375,58658876,303537
chr8,58663949,58664450,303538
chr8,58667825,58668326,303539
chr8,58669585,58670086,303540
chr8,58671983,58672484,303541
chr8,58680442,58680943,303542
chr8,58679764,58680265,303543
chr8,58682342,58682843,303544
chr8,58691454,58691955,303545
chr8,58692116,58692617,303546
chr8,58701676,58702177,303547
chr8,58702500,58703001,303548
chr8,58705097,58705598,303549
chr8,58713913,58714414,303550
chr8,58715668,58716169,303551
chr8,58721590,58722091,303552
chr8,58722149,58722650,303553
chr8,58722920,58723421,303554
chr8,58723841,58724342,303555
chr8,58724544,58725045,303556
chr8,58744867,58745368,303557
chr8,58749337,58749838,303558
chr8,58758890,58759391,303559
chr8,58762820,58763321,303560
chr8,58764763,58765264,303561
chr8,58769215,58769716,303562
chr8,58770490,58770991,303563
chr8,58775508,58776009,303564
chr8,58780830,58781331,303565
chr8,58782827,58783328,303566
chr8,58784474,58784975,303567
chr8,58790784,58791285,303568
chr8,58791439,58791940,303569
chr8,58799168,58799669,303570
chr8,58800668,58801169,303571
chr8,58801344,58801845,303572
chr8,58807878,58808379,303573
chr8,58810672,58811173,303574
chr8,58816641,58817142,303575
chr8,58826976,58827477,303576
chr8,58833816,58834317,303577
chr8,58841973,58842474,303578
chr8,58845323,58845824,303579
chr8,58850820,58851321,303580
chr8,58852143,58852644,303581
chr8,58856296,58856797,303582
chr8,58858257,58858758,303583
chr8,58859436,58859937,303584
chr8,58860878,58861379,303585
chr8,58865427,58865928,303586
chr8,58864506,58865007,303587
chr8,58881846,58882347,303588
chr8,58882899,58883400,303589
chr8,58890610,58891111,303590
chr8,58898279,58898780,303591
chr8,58910911,58911412,303592
chr8,58922564,58923065,303593
chr8,58925987,58926488,303594
chr8,58927426,58927927,303595
chr8,58951859,58952360,303596
chr8,58954633,58955134,303597
chr8,58961852,58962353,303598
chr8,58961310,58961811,303599
chr8,58963393,58963894,303600
chr8,58965942,58966443,303601
chr8,58968317,58968818,303602
chr8,58968868,58969369,303603
chr8,58971496,58971997,303604
chr8,58974040,58974541,303605
chr8,58973533,58974034,303606
chr8,58976913,58977414,303607
chr8,58977721,58978222,303608
chr8,58981195,58981696,303609
chr8,58981822,58982323,303610
chr8,58986785,58987286,303611
chr8,58988234,58988735,303612
chr8,58991743,58992244,303613
chr8,58991154,58991655,303614
chr8,59001673,59002174,303615
chr8,59003860,59004361,303616
chr8,59006261,59006762,303617
chr8,59008336,59008837,303618
chr8,59012618,59013119,303619
chr8,59017650,59018151,303620
chr8,59024385,59024886,303621
chr8,59035638,59036139,303622
chr8,59038293,59038794,303623
chr8,59040433,59040934,303624
chr8,59043730,59044231,303625
chr8,59045708,59046209,303626
chr8,59054962,59055463,303627
chr8,59056522,59057023,303628
chr8,59057111,59057612,303629
chr8,59058702,59059203,303630
chr8,59061084,59061585,303631
chr8,59065298,59065799,303632
chr8,59064761,59065262,303633
chr8,59066717,59067218,303634
chr8,59067540,59068041,303635
chr8,59068289,59068790,303636
chr8,59076024,59076525,303637
chr8,59075513,59076014,303638
chr8,59076953,59077454,303639
chr8,59081260,59081761,303640
chr8,59084881,59085382,303641
chr8,59089758,59090259,303642
chr8,59092644,59093145,303643
chr8,59097044,59097545,303644
chr8,59096418,59096919,303645
chr8,59104982,59105483,303646
chr8,59106489,59106990,303647
chr8,59105711,59106212,303648
chr8,59107694,59108195,303649
chr8,59108290,59108791,303650
chr8,59107167,59107668,303651
chr8,59115020,59115521,303652
chr8,59119515,59120016,303653
chr8,59118889,59119390,303654
chr8,59118003,59118504,303655
chr8,59117310,59117811,303656
chr8,59123433,59123934,303657
chr8,59124152,59124653,303658
chr8,59141618,59142119,303659
chr8,59147574,59148075,303660
chr8,59157065,59157566,303661
chr8,59157747,59158248,303662
chr8,59180552,59181053,303663
chr8,59182671,59183172,303664
chr8,59185077,59185578,303665
chr8,59187915,59188416,303666
chr8,59209585,59210086,303667
chr8,59230066,59230567,303668
chr8,59244597,59245098,303669
chr8,59256555,59257056,303670
chr8,59260798,59261299,303671
chr8,59262828,59263329,303672
chr8,59263834,59264335,303673
chr8,59274931,59275432,303674
chr8,59282572,59283073,303675
chr8,59284903,59285404,303676
chr8,59297717,59298218,303677
chr8,59300861,59301362,303678
chr8,59301970,59302471,303679
chr8,59304724,59305225,303680
chr8,59308836,59309337,303681
chr8,59314176,59314677,303682
chr8,59319515,59320016,303683
chr8,59320046,59320547,303684
chr8,59327554,59328055,303685
chr8,59332579,59333080,303686
chr8,59335255,59335756,303687
chr8,59356290,59356791,303688
chr8,59368188,59368689,303689
chr8,59381040,59381541,303690
chr8,59408318,59408819,303691
chr8,59431959,59432460,303692
chr8,59446701,59447202,303693
chr8,59462244,59462745,303694
chr8,59495239,59495740,303695
chr8,59501784,59502285,303696
chr8,59531829,59532330,303697
chr8,59562820,59563321,303698
chr8,59576776,59577277,303699
chr8,59581270,59581771,303700
chr8,59582014,59582515,303701
chr8,59600451,59600952,303702
chr8,59602932,59603433,303703
chr8,59616411,59616912,303704
chr8,59617179,59617680,303705
chr8,59620122,59620623,303706
chr8,59629092,59629593,303707
chr8,59630750,59631251,303708
chr8,59636655,59637156,303709
chr8,59641156,59641657,303710
chr8,59643648,59644149,303711
chr8,59644291,59644792,303712
chr8,59655575,59656076,303713
chr8,59656132,59656633,303714
chr8,59654819,59655320,303715
chr8,59657554,59658055,303716
chr8,59664473,59664974,303717
chr8,59676399,59676900,303718
chr8,59677289,59677790,303719
chr8,59697930,59698431,303720
chr8,59725186,59725687,303721
chr8,59726476,59726977,303722
chr8,59728448,59728949,303723
chr8,59737532,59738033,303724
chr8,59741206,59741707,303725
chr8,59755411,59755912,303726
chr8,59768051,59768552,303727
chr8,59770120,59770621,303728
chr8,59782944,59783445,303729
chr8,59798468,59798969,303730
chr8,59802952,59803453,303731
chr8,59828281,59828782,303732
chr8,59875791,59876292,303733
chr8,59913622,59914123,303734
chr8,59915814,59916315,303735
chr8,59917544,59918045,303736
chr8,59918983,59919484,303737
chr8,59920070,59920571,303738
chr8,59921027,59921528,303739
chr8,59921528,59922029,303740
chr8,59960357,59960858,303741
chr8,59961314,59961815,303742
chr8,59963289,59963790,303743
chr8,59967782,59968283,303744
chr8,59968811,59969312,303745
chr8,59972520,59973021,303746
chr8,59981934,59982435,303747
chr8,60010765,60011266,303748
chr8,60019977,60020478,303749
chr8,60021263,60021764,303750
chr8,60022782,60023283,303751
chr8,60026341,60026842,303752
chr8,60029714,60030215,303753
chr8,60030971,60031472,303754
chr8,60039249,60039750,303755
chr8,60040501,60041002,303756
chr8,60041929,60042430,303757
chr8,60044670,60045171,303758
chr8,60049944,60050445,303759
chr8,60049304,60049805,303760
chr8,60052086,60052587,303761
chr8,60051413,60051914,303762
chr8,60056757,60057258,303763
chr8,60074424,60074925,303764
chr8,60076711,60077212,303765
chr8,60079293,60079794,303766
chr8,60082454,60082955,303767
chr8,60085038,60085539,303768
chr8,60086735,60087236,303769
chr8,60105604,60106105,303770
chr8,60130068,60130569,303771
chr8,60136039,60136540,303772
chr8,60157507,60158008,303773
chr8,60158407,60158908,303774
chr8,60160536,60161037,303775
chr8,60173728,60174229,303776
chr8,60180376,60180877,303777
chr8,60200882,60201383,303778
chr8,60206845,60207346,303779
chr8,60233197,60233698,303780
chr8,60238475,60238976,303781
chr8,60254093,60254594,303782
chr8,60272686,60273187,303783
chr8,60277996,60278497,303784
chr8,60280551,60281052,303785
chr8,60281192,60281693,303786
chr8,60312342,60312843,303787
chr8,60330180,60330681,303788
chr8,60330918,60331419,303789
chr8,60332883,60333384,303790
chr8,60334785,60335286,303791
chr8,60345221,60345722,303792
chr8,60347610,60348111,303793
chr8,60348801,60349302,303794
chr8,60368818,60369319,303795
chr8,60374082,60374583,303796
chr8,60376695,60377196,303797
chr8,60380100,60380601,303798
chr8,60381684,60382185,303799
chr8,60385129,60385630,303800
chr8,60392319,60392820,303801
chr8,60396797,60397298,303802
chr8,60401674,60402175,303803
chr8,60402920,60403421,303804
chr8,60409063,60409564,303805
chr8,60410375,60410876,303806
chr8,60412440,60412941,303807
chr8,60427405,60427906,303808
chr8,60467377,60467878,303809
chr8,60473192,60473693,303810
chr8,60480884,60481385,303811
chr8,60482761,60483262,303812
chr8,60500335,60500836,303813
chr8,60502886,60503387,303814
chr8,60516632,60517133,303815
chr8,60517207,60517708,303816
chr8,60518048,60518549,303817
chr8,60525079,60525580,303818
chr8,60526916,60527417,303819
chr8,60527417,60527918,303820
chr8,60531390,60531891,303821
chr8,60535078,60535579,303822
chr8,60534539,60535040,303823
chr8,60540298,60540799,303824
chr8,60540978,60541479,303825
chr8,60541581,60542082,303826
chr8,60553174,60553675,303827
chr8,60554113,60554614,303828
chr8,60556493,60556994,303829
chr8,60558476,60558977,303830
chr8,60559048,60559549,303831
chr8,60563973,60564474,303832
chr8,60570230,60570731,303833
chr8,60575869,60576370,303834
chr8,60576554,60577055,303835
chr8,60583213,60583714,303836
chr8,60583756,60584257,303837
chr8,60591668,60592169,303838
chr8,60592240,60592741,303839
chr8,60593033,60593534,303840
chr8,60598547,60599048,303841
chr8,60599691,60600192,303842
chr8,60604722,60605223,303843
chr8,60608209,60608710,303844
chr8,60610945,60611446,303845
chr8,60613741,60614242,303846
chr8,60619929,60620430,303847
chr8,60625766,60626267,303848
chr8,60650219,60650720,303849
chr8,60652080,60652581,303850
chr8,60651507,60652008,303851
chr8,60652663,60653164,303852
chr8,60653663,60654164,303853
chr8,60660432,60660933,303854
chr8,60661938,60662439,303855
chr8,60672415,60672916,303856
chr8,60678314,60678815,303857
chr8,60679253,60679754,303858
chr8,60680259,60680760,303859
chr8,60684086,60684587,303860
chr8,60684619,60685120,303861
chr8,60689807,60690308,303862
chr8,60690643,60691144,303863
chr8,60694250,60694751,303864
chr8,60699302,60699803,303865
chr8,60700444,60700945,303866
chr8,60703186,60703687,303867
chr8,60713942,60714443,303868
chr8,60715424,60715925,303869
chr8,60718542,60719043,303870
chr8,60724280,60724781,303871
chr8,60726065,60726566,303872
chr8,60731239,60731740,303873
chr8,60734362,60734863,303874
chr8,60735843,60736344,303875
chr8,60747577,60748078,303876
chr8,60751168,60751669,303877
chr8,60752174,60752675,303878
chr8,60753911,60754412,303879
chr8,60766997,60767498,303880
chr8,60768300,60768801,303881
chr8,60769791,60770292,303882
chr8,60771349,60771850,303883
chr8,60773252,60773753,303884
chr8,60774110,60774611,303885
chr8,60780824,60781325,303886
chr8,60788415,60788916,303887
chr8,60792816,60793317,303888
chr8,60796522,60797023,303889
chr8,60798115,60798616,303890
chr8,60800632,60801133,303891
chr8,60805232,60805733,303892
chr8,60807727,60808228,303893
chr8,60815871,60816372,303894
chr8,60816468,60816969,303895
chr8,60818437,60818938,303896
chr8,60827981,60828482,303897
chr8,60828898,60829399,303898
chr8,60829670,60830171,303899
chr8,60830709,60831210,303900
chr8,60847360,60847861,303901
chr8,60848083,60848584,303902
chr8,60850377,60850878,303903
chr8,60851849,60852350,303904
chr8,60865196,60865697,303905
chr8,60868189,60868690,303906
chr8,60867685,60868186,303907
chr8,60872056,60872557,303908
chr8,60872749,60873250,303909
chr8,60874095,60874596,303910
chr8,60874802,60875303,303911
chr8,60875868,60876369,303912
chr8,60876945,60877446,303913
chr8,60880445,60880946,303914
chr8,60879918,60880419,303915
chr8,60883580,60884081,303916
chr8,60884993,60885494,303917
chr8,60885571,60886072,303918
chr8,60891125,60891626,303919
chr8,60894659,60895160,303920
chr8,60899723,60900224,303921
chr8,60904148,60904649,303922
chr8,60903383,60903884,303923
chr8,60908880,60909381,303924
chr8,60910213,60910714,303925
chr8,60909451,60909952,303926
chr8,60911636,60912137,303927
chr8,60912139,60912640,303928
chr8,60916390,60916891,303929
chr8,60917880,60918381,303930
chr8,60923056,60923557,303931
chr8,60925631,60926132,303932
chr8,60924954,60925455,303933
chr8,60926313,60926814,303934
chr8,60927479,60927980,303935
chr8,60926911,60927412,303936
chr8,60929121,60929622,303937
chr8,60935212,60935713,303938
chr8,60937785,60938286,303939
chr8,60939334,60939835,303940
chr8,60944256,60944757,303941
chr8,60945453,60945954,303942
chr8,60947242,60947743,303943
chr8,60946530,60947031,303944
chr8,60948456,60948957,303945
chr8,60949220,60949721,303946
chr8,60950912,60951413,303947
chr8,60950368,60950869,303948
chr8,60952767,60953268,303949
chr8,60966026,60966527,303950
chr8,60967545,60968046,303951
chr8,60971561,60972062,303952
chr8,60974188,60974689,303953
chr8,60975501,60976002,303954
chr8,60976792,60977293,303955
chr8,60979783,60980284,303956
chr8,60980740,60981241,303957
chr8,60981251,60981752,303958
chr8,60982560,60983061,303959
chr8,60984586,60985087,303960
chr8,60993287,60993788,303961
chr8,60992634,60993135,303962
chr8,60998076,60998577,303963
chr8,60999068,60999569,303964
chr8,61004419,61004920,303965
chr8,61009968,61010469,303966
chr8,61011944,61012445,303967
chr8,61014068,61014569,303968
chr8,61018566,61019067,303969
chr8,61021034,61021535,303970
chr8,61021777,61022278,303971
chr8,61022623,61023124,303972
chr8,61023461,61023962,303973
chr8,61028796,61029297,303974
chr8,61029571,61030072,303975
chr8,61033589,61034090,303976
chr8,61034355,61034856,303977
chr8,61036723,61037224,303978
chr8,61036073,61036574,303979
chr8,61042160,61042661,303980
chr8,61044593,61045094,303981
chr8,61043999,61044500,303982
chr8,61056067,61056568,303983
chr8,61058824,61059325,303984
chr8,61061159,61061660,303985
chr8,61062956,61063457,303986
chr8,61071767,61072268,303987
chr8,61076263,61076764,303988
chr8,61078090,61078591,303989
chr8,61086039,61086540,303990
chr8,61095124,61095625,303991
chr8,61096022,61096523,303992
chr8,61097230,61097731,303993
chr8,61098446,61098947,303994
chr8,61107065,61107566,303995
chr8,61126087,61126588,303996
chr8,61125151,61125652,303997
chr8,61138954,61139455,303998
chr8,61143116,61143617,303999
chr8,61154785,61155286,304000
chr8,61223896,61224397,304001
chr8,61227728,61228229,304002
chr8,61279299,61279800,304003
chr8,61288025,61288526,304004
chr8,61313739,61314240,304005
chr8,61451515,61452016,304006
chr8,61467437,61467938,304007
chr8,61468689,61469190,304008
chr8,61495958,61496459,304009
chr8,61530024,61530525,304010
chr8,61553953,61554454,304011
chr8,61561448,61561949,304012
chr8,61563134,61563635,304013
chr8,61582278,61582779,304014
chr8,61595024,61595525,304015
chr8,61613474,61613975,304016
chr8,61622897,61623398,304017
chr8,61627207,61627708,304018
chr8,61635860,61636361,304019
chr8,61652734,61653235,304020
chr8,61657105,61657606,304021
chr8,61668899,61669400,304022
chr8,61675827,61676328,304023
chr8,61678895,61679396,304024
chr8,61687329,61687830,304025
chr8,61695404,61695905,304026
chr8,61700857,61701358,304027
chr8,61700072,61700573,304028
chr8,61702024,61702525,304029
chr8,61702708,61703209,304030
chr8,61705645,61706146,304031
chr8,61707071,61707572,304032
chr8,61708547,61709048,304033
chr8,61714432,61714933,304034
chr8,61713910,61714411,304035
chr8,61716689,61717190,304036
chr8,61719376,61719877,304037
chr8,61721349,61721850,304038
chr8,61722901,61723402,304039
chr8,61722396,61722897,304040
chr8,61726247,61726748,304041
chr8,61731452,61731953,304042
chr8,61733439,61733940,304043
chr8,61734342,61734843,304044
chr8,61734939,61735440,304045
chr8,61738530,61739031,304046
chr8,61741989,61742490,304047
chr8,61741410,61741911,304048
chr8,61748319,61748820,304049
chr8,61749132,61749633,304050
chr8,61760009,61760510,304051
chr8,61760643,61761144,304052
